txn_id,user_id,merchant_id,payment_method,amount,merchant_category,is_international,payer_bank,payee_bank,issuer_type,device_type,os_version_major,app_version_major,is_rooted_or_jailbroken,sim_operator,network_type,latency_ms,packet_loss_pct,signal_strength_dbm,avg_txn_amount_30d,txn_count_24h,failed_txn_count_1h,chargeback_flag_180d,account_age_days,daily_limit_remaining,available_balance_est,velocity_score,risk_score,geo_distance_km_from_usual,txn_hour,day_of_week,is_night_txn,merchant_failure_rate_1h,bank_failure_rate_1h,failure_reason
T1017313,33824,8253,UPI,385.21,FOOD,0,HDFC,SBI,PUBLIC,ANDROID,13,9,0,JIO,WIFI,120,1.56,-82,103.93,2,1,0,661,57361.07,247.96,33.6,15.1,13.8,18,5,0,0.0299,0.0424,INSUFFICIENT_FUNDS
T1017314,58402,2194,CARD,41.93,RETAIL,0,SBI,KOTAK,PRIVATE,ANDROID,8,12,0,AIRTEL,5G,130,0.62,-85,148.35,5,2,0,320,55976.53,480.24,43.3,12.6,3.75,1,6,1,0.0315,0.0104,PIN_OR_OTP_FAILED
T1017315,72011,1141,UPI,210.52,FUEL,0,ICICI,HDFC,PUBLIC,IOS,17,12,0,VI,WIFI,93,1.13,-89,107.7,6,1,0,518,55420.82,311.22,55.5,44.7,3.01,15,0,0,0.044,0.011,LIMIT_EXCEEDED
T1017316,75974,7511,UPI,83.96,RETAIL,0,ICICI,ICICI,PUBLIC,IOS,16,12,1,VI,WIFI,93,0.62,-72,50.0,2,0,0,1047,59129.73,173.87,41.9,38.7,4.81,9,0,0,0.0464,0.0147,MERCHANT_CONFIGURATION_ISSUE
T1017317,80691,9771,UPI,174.7,BILLS,0,SBI,AXIS,PUBLIC,ANDROID,8,9,0,VI,WIFI,128,2.58,-82,159.76,1,0,0,5,53412.39,539.66,35.6,25.7,5.57,11,6,0,0.0809,0.0431,MERCHANT_CONFIGURATION_ISSUE
T1017318,16031,8697,CARD,164.94,GROCERY,0,YES,KOTAK,PUBLIC,ANDROID,9,13,0,AIRTEL,WIFI,81,0.44,-101,420.65,3,1,0,493,39727.79,1145.79,37.8,30.2,1.47,10,1,0,0.0384,0.0353,NETWORK_TIMEOUT
T1017319,83547,7869,UPI,134.4,TRAVEL,0,YES,KOTAK,PRIVATE,ANDROID,8,11,0,JIO,4G,116,1.11,-77,51.68,5,1,0,722,50981.11,144.43,49.5,18.2,2.53,23,3,1,0.0693,0.0487,INVALID_VPA_OR_CARD
T1017320,42867,4031,CARD,325.26,FOOD,0,ICICI,SBI,COOP,ANDROID,14,12,0,VI,4G,81,1.44,-76,124.63,5,0,0,134,58011.74,372.86,43.0,3.9,0.52,18,0,0,0.0401,0.0312,MERCHANT_CONFIGURATION_ISSUE
T1017321,90493,8346,UPI,63.67,TRAVEL,0,HDFC,HDFC,PRIVATE,ANDROID,13,14,0,JIO,4G,92,1.34,-97,196.86,4,1,0,1325,29611.34,366.67,28.3,13.2,1.15,22,5,1,0.0467,0.0313,INVALID_VPA_OR_CARD
T1017322,53668,8906,UPI,352.32,FOOD,0,KOTAK,PNB,PRIVATE,IOS,14,10,0,AIRTEL,4G,69,0.25,-82,50.0,2,1,0,560,38380.72,77.19,30.0,13.1,18.15,23,5,1,0.0424,0.0186,INSUFFICIENT_FUNDS
T1017323,83713,3187,UPI,53.51,BILLS,0,HDFC,KOTAK,PUBLIC,ANDROID,12,10,0,VI,5G,73,0.21,-88,123.03,5,1,0,235,57393.77,329.25,34.1,10.1,0.66,1,4,1,0.0853,0.0475,MERCHANT_CONFIGURATION_ISSUE
T1017324,52192,5679,UPI,346.42,ECOM,0,IDFC,PNB,PRIVATE,ANDROID,9,9,0,JIO,4G,38,1.05,-81,793.21,1,2,0,765,60000.0,1391.0,30.2,22.8,8.7,3,5,1,0.0576,0.0237,PIN_OR_OTP_FAILED
T1017325,13214,6292,UPI,390.42,EDTECH,0,YES,HDFC,PRIVATE,ANDROID,12,13,0,JIO,4G,110,0.6,-93,117.92,1,1,0,344,46418.19,160.91,44.9,19.2,16.79,7,1,0,0.111,0.0043,MERCHANT_CONFIGURATION_ISSUE
T1017326,71424,9349,CARD,64.63,FUEL,0,SBI,AXIS,NBFC,ANDROID,14,14,0,AIRTEL,4G,99,1.05,-83,78.27,1,2,0,829,40111.53,117.16,37.3,11.2,6.03,6,3,1,0.0056,0.1298,BANK_SERVER_DOWN
T1017327,85499,5224,CARD,71.38,GROCERY,0,SBI,BOB,PRIVATE,ANDROID,11,5,0,AIRTEL,WIFI,190,1.47,-52,113.0,3,1,0,858,57748.58,276.17,46.6,16.8,5.29,4,5,1,0.0263,0.0134,LIMIT_EXCEEDED
T1017328,16774,8445,UPI,169.67,BILLS,0,HDFC,BOB,PUBLIC,ANDROID,9,16,0,AIRTEL,WIFI,46,3.24,-88,186.87,3,1,0,5,60000.0,338.18,38.9,16.0,1.6,23,5,1,0.0834,0.0196,NETWORK_TIMEOUT
T1017329,68523,7883,UPI,275.27,FUEL,0,HDFC,ICICI,PRIVATE,ANDROID,8,11,0,JIO,4G,195,0.27,-90,92.07,2,1,0,1097,60000.0,114.83,45.7,13.7,6.31,1,4,1,0.0777,0.0193,INSUFFICIENT_FUNDS
T1017330,11559,2864,UPI,58.86,ECOM,0,PNB,ICICI,COOP,ANDROID,13,12,0,AIRTEL,WIFI,56,1.4,-83,61.56,1,0,0,616,34865.04,55.46,12.8,21.6,3.05,7,4,0,0.049,0.0487,INSUFFICIENT_FUNDS
T1017331,99586,3788,UPI,556.66,EDTECH,0,HDFC,AXIS,PUBLIC,ANDROID,14,14,0,JIO,WIFI,39,0.99,-81,150.74,8,0,0,646,59594.15,143.82,64.1,34.2,7.28,17,6,0,0.0596,0.0111,INSUFFICIENT_FUNDS
T1017332,32647,1734,CARD,75.96,ECOM,0,SBI,BOB,PUBLIC,IOS,14,9,0,VI,4G,133,0.05,-89,134.32,3,0,0,209,48655.19,194.38,45.6,25.2,0.25,16,0,0,0.0532,0.0105,SUSPECTED_FRAUD
T1017333,33037,2055,UPI,180.35,ECOM,0,AXIS,YES,PRIVATE,ANDROID,10,16,0,VI,5G,20,1.05,-83,181.06,2,0,0,1305,60000.0,366.57,43.6,7.9,4.41,19,4,0,0.003,0.0208,INSUFFICIENT_FUNDS
T1017334,50015,9053,CARD,1087.51,GROCERY,0,HDFC,SBI,PRIVATE,ANDROID,8,16,0,AIRTEL,4G,20,0.13,-73,236.86,1,1,0,5,40828.22,302.13,12.9,40.8,1.37,6,5,1,0.1023,0.0948,MERCHANT_CONFIGURATION_ISSUE
T1017335,53743,3580,UPI,134.66,FUEL,0,ICICI,SBI,PUBLIC,IOS,16,11,0,VI,5G,124,1.74,-93,396.32,0,0,0,207,41200.34,534.77,27.4,28.4,4.26,9,4,0,0.0193,0.0356,NETWORK_TIMEOUT
T1017336,22378,7086,WALLET,437.59,ECOM,0,SBI,SBI,PUBLIC,ANDROID,14,8,0,JIO,WIFI,90,1.83,-89,75.61,3,1,0,221,53919.16,202.66,28.1,27.2,1.99,3,0,1,0.0531,0.014,INSUFFICIENT_FUNDS
T1017337,53774,1924,UPI,86.48,EDTECH,0,IDFC,IDFC,PRIVATE,IOS,15,18,0,JIO,WIFI,20,1.54,-84,143.06,3,1,0,612,49243.68,399.36,33.8,10.3,1.02,7,2,0,0.0553,0.1755,BANK_SERVER_DOWN
T1017338,21911,7917,CARD,141.86,BILLS,0,KOTAK,KOTAK,COOP,WEB,0,8,0,AIRTEL,4G,175,1.63,-90,111.88,7,2,0,715,46671.04,331.09,69.9,21.4,1.54,1,6,1,0.0345,0.0992,LIMIT_EXCEEDED
T1017339,83093,8820,UPI,313.41,FOOD,0,ICICI,SBI,PUBLIC,ANDROID,11,12,0,JIO,5G,76,0.41,-86,85.84,3,0,0,247,40809.7,83.86,28.1,24.6,16.41,15,0,0,0.0482,0.1053,INSUFFICIENT_FUNDS
T1017340,74529,3106,CARD,57.35,RETAIL,0,BOB,PNB,PUBLIC,IOS,13,13,0,JIO,WIFI,86,0.75,-71,486.38,3,0,0,158,37310.74,98.25,29.6,19.4,1.08,9,4,0,0.0808,0.0628,MERCHANT_CONFIGURATION_ISSUE
T1017341,80254,1939,UPI,62.14,FUEL,0,PNB,PNB,PUBLIC,ANDROID,14,8,0,JIO,4G,83,1.27,-95,72.22,3,0,0,357,29926.23,183.21,30.4,18.3,5.44,21,1,0,0.0242,0.029,BANK_SERVER_DOWN
T1017342,96745,9684,UPI,207.08,GROCERY,0,SBI,KOTAK,COOP,ANDROID,11,16,0,VI,WIFI,96,3.01,-93,186.06,1,2,0,5,60000.0,503.69,61.8,41.6,7.13,18,4,0,0.0191,0.0177,NETWORK_TIMEOUT
T1017343,16010,8079,UPI,62.93,TRAVEL,0,HDFC,YES,PUBLIC,ANDROID,11,9,0,JIO,3G,194,1.45,-94,50.0,1,0,0,1413,60000.0,75.79,37.3,10.9,3.85,10,6,0,0.0771,0.0826,MERCHANT_CONFIGURATION_ISSUE
T1017344,77285,9811,UPI,93.39,RETAIL,0,YES,BOB,PUBLIC,ANDROID,10,9,0,AIRTEL,4G,188,2.05,-70,66.04,1,1,0,480,24821.74,216.35,24.4,4.7,2.24,11,2,0,0.0531,0.0508,INSUFFICIENT_FUNDS
T1017345,15997,4705,CARD,144.6,PHARMACY,0,ICICI,BOB,PUBLIC,WEB,0,13,0,JIO,3G,244,1.24,-79,390.3,5,0,0,596,48420.93,818.2,33.9,13.9,2.69,8,0,0,0.0138,0.0303,INVALID_VPA_OR_CARD
T1017346,36833,1230,WALLET,72.04,RETAIL,0,PNB,PNB,PUBLIC,WEB,0,17,0,JIO,4G,110,0.23,-92,105.5,3,0,1,1001,60000.0,202.84,39.3,39.3,1.41,13,6,0,0.0366,0.0551,MERCHANT_CONFIGURATION_ISSUE
T1017347,93187,9009,UPI,294.2,BILLS,0,BOB,BOB,PUBLIC,ANDROID,12,9,0,AIRTEL,4G,142,0.17,-59,109.24,3,2,0,231,48788.93,254.84,43.9,20.4,10.28,9,3,0,0.0865,0.0215,INSUFFICIENT_FUNDS
T1017348,60663,4157,UPI,107.46,FOOD,0,PNB,SBI,PUBLIC,ANDROID,12,13,0,AIRTEL,5G,93,0.48,-88,272.98,2,0,0,154,53947.95,763.26,19.2,4.2,1.13,21,0,0,0.0143,0.0387,NETWORK_TIMEOUT
T1017349,62563,3759,CARD,424.49,ECOM,0,SBI,YES,COOP,ANDROID,10,10,0,JIO,WIFI,159,0.24,-79,72.92,6,2,0,491,47906.9,72.22,65.4,28.7,3.29,18,6,0,0.0988,0.0311,MERCHANT_CONFIGURATION_ISSUE
T1017350,42175,1811,UPI,110.07,GROCERY,0,YES,IDFC,PUBLIC,ANDROID,9,14,0,BSNL,4G,239,0.59,-94,307.77,3,0,0,5,54134.31,830.98,23.0,19.8,3.13,13,6,0,0.0185,0.0714,BANK_SERVER_DOWN
T1017351,45399,6418,UPI,378.3,FUEL,0,AXIS,KOTAK,PUBLIC,IOS,12,9,0,JIO,4G,184,2.37,-85,496.88,1,2,0,429,42527.6,890.33,30.0,20.5,0.85,14,6,0,0.0027,0.0676,BANK_SERVER_DOWN
T1017352,88022,9679,UPI,196.87,GROCERY,0,YES,YES,PRIVATE,ANDROID,9,9,0,JIO,WIFI,64,3.63,-92,338.09,2,0,0,441,27319.27,928.68,0.0,28.2,3.1,14,2,0,0.0329,0.0822,BANK_SERVER_DOWN
T1017353,64854,4102,UPI,307.45,EDTECH,0,AXIS,SBI,PRIVATE,ANDROID,12,15,0,JIO,WIFI,135,0.62,-87,136.69,3,1,0,1009,30216.41,199.95,16.0,18.5,2.09,3,1,1,0.034,0.1712,BANK_SERVER_DOWN
T1017354,35792,6053,UPI,202.05,TRAVEL,0,SBI,SBI,PRIVATE,IOS,15,14,1,JIO,WIFI,94,3.06,-92,102.65,2,0,0,872,36714.02,324.74,1.0,33.0,1.64,13,3,0,0.0606,0.0293,NETWORK_TIMEOUT
T1017355,14134,3685,WALLET,379.64,ECOM,0,AXIS,BOB,PRIVATE,ANDROID,13,7,0,AIRTEL,5G,97,0.45,-108,50.0,3,1,0,740,60000.0,86.2,31.4,12.0,2.84,6,6,1,0.0346,0.0224,INSUFFICIENT_FUNDS
T1017356,25554,4769,CARD,592.53,EDTECH,0,HDFC,AXIS,PRIVATE,ANDROID,12,10,0,AIRTEL,4G,149,1.7,-91,76.49,2,0,0,1007,55851.88,275.77,43.1,11.0,9.12,10,5,0,0.0767,0.1253,BANK_SERVER_DOWN
T1017357,70967,2229,WALLET,109.87,FOOD,0,BOB,SBI,COOP,ANDROID,10,13,0,JIO,4G,20,0.23,-105,133.47,3,1,0,183,33078.6,312.78,33.7,12.7,6.67,15,5,0,0.0976,0.0465,MERCHANT_CONFIGURATION_ISSUE
T1017358,64040,7474,CARD,153.86,RETAIL,0,YES,KOTAK,NBFC,ANDROID,11,10,0,VI,4G,153,1.2,-80,50.0,5,2,0,5,33375.91,166.75,46.6,13.1,1.71,20,6,0,0.0045,0.111,BANK_SERVER_DOWN
T1017359,44281,7396,UPI,62.43,TRAVEL,0,SBI,IDFC,PUBLIC,ANDROID,8,12,0,JIO,4G,20,4.2,-93,57.19,5,0,0,939,53983.44,124.69,25.3,14.4,4.59,16,5,0,0.0166,0.0534,SUSPECTED_FRAUD
T1017360,33592,4332,UPI,115.08,GROCERY,0,ICICI,YES,PRIVATE,ANDROID,12,14,0,JIO,4G,214,0.18,-76,250.64,2,0,0,417,52914.18,483.09,8.6,18.9,6.59,17,0,0,0.0129,0.0466,NETWORK_TIMEOUT
T1017361,42180,9784,UPI,103.86,FOOD,0,BOB,AXIS,PUBLIC,IOS,17,12,0,VI,4G,159,1.41,-83,163.15,2,0,0,187,49285.74,533.5,26.8,19.7,4.21,13,1,0,0.0822,0.0443,MERCHANT_CONFIGURATION_ISSUE
T1017362,10599,6153,UPI,363.82,RETAIL,0,SBI,KOTAK,PUBLIC,ANDROID,11,8,0,VI,4G,93,0.33,-78,217.49,0,1,0,1075,35528.04,236.07,27.8,15.4,1.97,12,6,0,0.0347,0.0363,INSUFFICIENT_FUNDS
T1017363,87490,8619,CARD,115.69,GROCERY,0,ICICI,SBI,PUBLIC,ANDROID,11,13,1,AIRTEL,3G,174,0.8,-87,125.54,7,0,0,16,39941.97,487.13,63.8,63.6,9.02,20,0,0,0.0534,0.1347,BANK_SERVER_DOWN
T1017364,74196,3835,WALLET,595.79,GROCERY,0,HDFC,SBI,PUBLIC,ANDROID,9,11,0,AIRTEL,3G,176,1.44,-89,111.9,1,1,0,606,42001.5,338.35,34.2,9.5,1.69,22,2,1,0.0039,0.0249,INSUFFICIENT_FUNDS
T1017365,68275,4292,UPI,265.8,FOOD,0,AXIS,BOB,PRIVATE,ANDROID,14,9,0,AIRTEL,5G,109,1.37,-86,60.31,2,2,0,525,60000.0,237.91,44.6,22.6,0.81,23,3,1,0.107,0.0564,PIN_OR_OTP_FAILED
T1017366,51091,1302,UPI,334.23,ECOM,0,HDFC,ICICI,PRIVATE,IOS,12,10,0,VI,WIFI,79,1.96,-101,105.88,2,1,0,721,45521.07,343.78,41.4,23.9,7.57,22,5,1,0.0472,0.0925,MERCHANT_CONFIGURATION_ISSUE
T1017367,65730,6078,UPI,59.42,BILLS,0,ICICI,SBI,PUBLIC,ANDROID,9,15,0,AIRTEL,4G,179,1.43,-76,179.35,1,1,0,1016,50679.79,250.04,10.9,4.8,2.49,18,1,0,0.0288,0.0923,BANK_SERVER_DOWN
T1017368,45549,5648,CARD,64.87,GROCERY,0,ICICI,BOB,PUBLIC,IOS,12,9,0,AIRTEL,4G,174,1.7,-100,82.7,1,1,0,1296,53397.24,155.05,36.4,9.5,4.73,12,1,0,0.0011,0.0783,NETWORK_TIMEOUT
T1017369,69169,7856,UPI,188.05,RETAIL,0,ICICI,ICICI,COOP,IOS,16,13,0,VI,4G,218,0.51,-94,164.26,5,1,0,440,32059.1,229.15,32.5,24.4,1.99,22,5,1,0.0906,0.0368,MERCHANT_CONFIGURATION_ISSUE
T1017370,95858,7225,UPI,327.67,TRAVEL,0,AXIS,SBI,COOP,IOS,16,7,0,JIO,5G,197,0.26,-75,134.86,3,1,0,1257,54148.92,20.04,41.8,23.1,5.24,18,2,0,0.0094,0.0063,INSUFFICIENT_FUNDS
T1017371,46324,4644,UPI,222.17,EDTECH,0,ICICI,YES,PUBLIC,IOS,13,12,0,AIRTEL,WIFI,123,0.3,-91,85.1,3,1,0,801,17349.29,94.51,44.0,12.3,2.73,22,6,1,0.0233,0.0218,INSUFFICIENT_FUNDS
T1017372,38832,4093,UPI,78.39,RETAIL,0,SBI,YES,NBFC,ANDROID,10,11,0,AIRTEL,4G,90,1.96,-85,110.27,1,1,0,158,48771.98,188.88,41.8,11.7,7.14,2,5,1,0.016,0.0414,NETWORK_TIMEOUT
T1017373,23270,9146,CARD,175.32,GROCERY,0,AXIS,SBI,PRIVATE,IOS,12,14,0,JIO,4G,127,1.27,-79,153.4,0,1,0,5,56297.46,374.0,20.2,15.7,2.37,20,0,0,0.0633,0.0131,LIMIT_EXCEEDED
T1017374,96023,2371,UPI,256.84,FOOD,0,ICICI,AXIS,PRIVATE,IOS,15,10,0,VI,5G,154,0.56,-80,90.0,1,1,0,677,32123.5,235.59,29.0,18.2,0.3,3,4,1,0.0015,0.0047,LIMIT_EXCEEDED
T1017375,10071,7123,UPI,108.93,GROCERY,0,PNB,ICICI,PUBLIC,ANDROID,14,15,1,JIO,WIFI,57,0.1,-81,91.22,1,1,0,735,46271.05,233.88,30.8,38.5,3.01,5,6,1,0.0783,0.0224,MERCHANT_CONFIGURATION_ISSUE
T1017376,58135,6646,UPI,166.11,GROCERY,0,KOTAK,HDFC,PRIVATE,ANDROID,13,15,0,JIO,WIFI,40,1.44,-83,87.08,5,0,0,791,37072.4,348.85,46.2,17.4,0.55,12,0,0,0.0359,0.0324,BANK_SERVER_DOWN
T1017377,38297,4066,UPI,123.4,BILLS,0,ICICI,KOTAK,PUBLIC,ANDROID,11,7,0,AIRTEL,4G,214,2.04,-87,163.01,3,0,0,627,45008.66,398.96,15.7,17.7,7.5,10,0,0,0.0203,0.0389,LIMIT_EXCEEDED
T1017378,28605,5816,CARD,66.54,BILLS,0,ICICI,KOTAK,PUBLIC,ANDROID,13,11,0,JIO,4G,246,0.65,-82,81.6,4,1,0,386,42709.46,230.06,44.4,21.5,3.03,2,1,1,0.021,0.1101,BANK_SERVER_DOWN
T1017379,63256,8342,CARD,341.73,TRAVEL,0,IDFC,BOB,PRIVATE,ANDROID,14,16,0,VI,3G,127,1.56,-84,282.69,4,0,0,814,53346.18,356.41,47.0,17.7,1.9,13,6,0,0.0074,0.0121,NETWORK_TIMEOUT
T1017380,35694,4279,CARD,91.73,ECOM,0,BOB,YES,PRIVATE,ANDROID,13,12,0,JIO,5G,86,0.74,-80,87.77,1,0,1,680,57599.95,250.8,33.1,57.7,5.71,8,3,0,0.01,0.0446,INSUFFICIENT_FUNDS
T1017381,74483,9292,UPI,73.26,ECOM,0,PNB,SBI,PRIVATE,ANDROID,13,13,0,JIO,4G,158,1.44,-80,65.61,2,1,0,1333,42401.67,157.1,34.3,11.1,6.21,5,0,1,0.0457,0.0565,LIMIT_EXCEEDED
T1017382,16650,6396,UPI,66.86,ECOM,0,IDFC,PNB,PRIVATE,ANDROID,13,13,0,AIRTEL,4G,78,2.44,-89,50.0,3,2,0,1295,52485.02,110.43,51.4,26.1,9.47,23,0,1,0.0799,0.1167,MERCHANT_CONFIGURATION_ISSUE
T1017383,88510,7284,CARD,208.3,FUEL,0,PNB,SBI,PRIVATE,ANDROID,10,8,0,JIO,3G,363,1.97,-88,202.78,6,0,0,438,27819.51,188.97,70.8,32.1,9.73,19,5,0,0.053,0.0342,INSUFFICIENT_FUNDS
T1017384,56802,1053,UPI,147.82,BILLS,1,IDFC,YES,PRIVATE,ANDROID,12,11,0,JIO,4G,174,0.72,-81,131.96,3,3,0,443,44822.89,101.56,48.9,16.5,9.46,5,6,1,0.0676,0.139,INSUFFICIENT_FUNDS
T1017385,17811,1789,UPI,216.85,BILLS,0,BOB,ICICI,COOP,ANDROID,9,10,0,BSNL,4G,129,1.13,-91,187.91,5,0,0,384,34934.93,413.69,34.7,17.6,3.89,11,4,0,0.0495,0.0735,BANK_SERVER_DOWN
T1017386,82141,4993,UPI,353.74,PHARMACY,0,AXIS,SBI,COOP,ANDROID,12,11,0,AIRTEL,4G,152,0.6,-89,199.75,2,2,0,164,48866.66,650.24,35.0,7.8,4.6,6,4,1,0.0369,0.0046,PIN_OR_OTP_FAILED
T1017387,99275,5000,CARD,220.96,RETAIL,0,PNB,ICICI,PRIVATE,ANDROID,13,11,0,AIRTEL,4G,194,2.23,-85,215.33,4,0,0,258,60000.0,402.1,41.0,8.9,1.42,20,0,0,0.0566,0.0384,PIN_OR_OTP_FAILED
T1017388,15858,3107,UPI,73.34,RETAIL,0,HDFC,SBI,PRIVATE,ANDROID,12,15,0,JIO,4G,188,1.12,-85,297.35,4,1,0,580,38686.6,682.58,39.7,25.8,1.46,23,3,1,0.0547,0.1004,BANK_SERVER_DOWN
T1017389,71191,7904,WALLET,49.33,FUEL,0,PNB,HDFC,PUBLIC,ANDROID,10,14,0,AIRTEL,WIFI,159,0.74,-96,93.16,3,1,0,455,30380.09,287.02,39.7,14.5,2.69,22,6,1,0.04,0.043,SUSPECTED_FRAUD
T1017390,89474,7887,UPI,160.07,FUEL,0,BOB,HDFC,PRIVATE,ANDROID,13,12,0,JIO,4G,51,0.87,-94,121.25,1,2,0,410,60000.0,367.16,52.9,0.0,4.21,3,6,1,0.0579,0.067,PIN_OR_OTP_FAILED
T1017391,29233,4514,CARD,69.7,EDTECH,0,ICICI,IDFC,PUBLIC,ANDROID,11,13,0,AIRTEL,3G,215,0.03,-97,50.0,3,0,0,751,60000.0,126.81,35.4,11.0,26.39,17,3,0,0.1405,0.0068,MERCHANT_CONFIGURATION_ISSUE
T1017392,52331,1468,UPI,148.96,GROCERY,0,ICICI,SBI,PUBLIC,IOS,16,13,0,JIO,3G,320,0.49,-89,284.8,3,0,0,444,50555.12,368.83,16.9,18.9,10.68,8,3,0,0.1074,0.0481,INVALID_VPA_OR_CARD
T1017393,36770,6589,UPI,37.58,PHARMACY,0,PNB,HDFC,PRIVATE,ANDROID,14,14,0,AIRTEL,4G,37,2.48,-84,107.77,2,0,0,5,42363.96,201.28,13.9,9.7,1.88,16,1,0,0.0307,0.0449,BANK_SERVER_DOWN
T1017394,59463,5817,UPI,85.87,EDTECH,0,SBI,BOB,PRIVATE,ANDROID,13,14,0,JIO,4G,105,2.29,-76,64.6,2,0,0,457,19084.33,93.64,19.9,20.7,2.65,12,6,0,0.1436,0.0433,MERCHANT_CONFIGURATION_ISSUE
T1017395,58228,3936,UPI,60.64,BILLS,0,PNB,BOB,PRIVATE,IOS,16,11,0,JIO,4G,20,1.39,-78,218.08,0,2,0,114,50992.92,583.29,39.5,27.7,5.68,3,4,1,0.0097,0.1388,BANK_SERVER_DOWN
T1017396,71834,2371,CARD,104.08,ECOM,0,SBI,AXIS,PRIVATE,ANDROID,10,12,0,AIRTEL,WIFI,115,1.23,-78,199.41,6,0,0,909,50056.22,269.01,52.3,22.4,6.27,8,1,0,0.0573,0.0307,INVALID_VPA_OR_CARD
T1017397,48655,2040,UPI,110.85,RETAIL,0,IDFC,AXIS,PRIVATE,ANDROID,13,17,0,JIO,4G,70,1.8,-75,151.33,1,0,0,602,27401.42,262.51,15.0,27.8,4.15,19,3,0,0.0137,0.0687,NETWORK_TIMEOUT
T1017398,13384,3278,UPI,258.75,RETAIL,0,HDFC,IDFC,PUBLIC,ANDROID,11,12,0,JIO,4G,165,0.21,-69,191.75,6,1,0,607,46750.7,367.43,42.2,0.0,12.75,15,6,0,0.0189,0.0087,MERCHANT_CONFIGURATION_ISSUE
T1017399,61112,7121,UPI,117.47,FOOD,0,BOB,IDFC,COOP,ANDROID,8,13,0,AIRTEL,WIFI,139,0.17,-83,107.39,3,1,0,456,59534.2,179.46,38.7,18.7,7.2,6,1,1,0.0935,0.1152,BANK_SERVER_DOWN
T1017400,34727,6770,UPI,118.52,ECOM,0,HDFC,AXIS,COOP,ANDROID,12,12,0,JIO,4G,105,1.13,-106,151.27,3,2,0,283,56896.95,310.8,38.9,24.7,1.66,23,2,1,0.023,0.142,BANK_SERVER_DOWN
T1017401,61732,8805,UPI,253.8,EDTECH,0,SBI,KOTAK,PUBLIC,ANDROID,14,9,0,JIO,4G,143,0.82,-101,80.59,3,2,0,703,56318.69,168.69,28.8,8.8,0.79,2,4,1,0.0103,0.0749,INSUFFICIENT_FUNDS
T1017402,80312,1067,UPI,115.51,FUEL,0,IDFC,YES,PRIVATE,ANDROID,10,12,0,AIRTEL,WIFI,139,1.63,-84,82.28,2,2,0,751,32031.03,179.03,50.8,32.8,8.3,22,0,1,0.0665,0.1379,BANK_SERVER_DOWN
T1017403,51876,4151,UPI,423.44,ECOM,0,BOB,ICICI,PUBLIC,ANDROID,13,11,0,AIRTEL,4G,98,1.45,-71,79.78,3,1,0,679,31382.63,159.47,39.2,13.6,22.35,9,5,0,0.067,0.048,INSUFFICIENT_FUNDS
T1017404,63420,7827,UPI,355.12,FOOD,1,YES,HDFC,PUBLIC,WEB,0,13,0,BSNL,4G,151,3.38,-94,299.18,3,0,0,1183,41287.41,911.67,33.6,8.8,1.34,14,2,0,0.121,0.0636,SUSPECTED_FRAUD
T1017405,73160,7630,CARD,373.96,RETAIL,0,BOB,SBI,PRIVATE,ANDROID,8,11,0,JIO,4G,91,1.79,-83,50.0,3,0,0,5,28740.25,136.47,26.0,7.2,2.08,8,6,0,0.0434,0.0434,INSUFFICIENT_FUNDS
T1017406,33852,3049,WALLET,109.8,EDTECH,0,BOB,HDFC,PRIVATE,ANDROID,8,13,0,JIO,WIFI,20,0.54,-94,185.47,1,0,0,745,33876.78,533.6,48.6,20.3,4.25,14,1,0,0.0214,0.0534,LIMIT_EXCEEDED
T1017407,23776,8368,WALLET,313.66,RETAIL,0,HDFC,BOB,COOP,IOS,13,11,0,AIRTEL,WIFI,95,4.78,-89,243.63,7,1,0,47,44193.58,361.71,46.9,18.6,0.34,3,4,1,0.0276,0.0232,SUSPECTED_FRAUD
T1017408,78662,5522,UPI,154.89,FOOD,0,ICICI,HDFC,PUBLIC,ANDROID,8,6,0,JIO,WIFI,68,1.01,-67,350.82,6,1,0,317,25759.11,992.48,41.7,10.5,12.09,21,2,0,0.061,0.0271,SUSPECTED_FRAUD
T1017409,33054,3917,UPI,265.5,GROCERY,0,PNB,AXIS,PRIVATE,ANDROID,13,14,0,AIRTEL,4G,148,0.6,-85,64.1,3,0,0,191,60000.0,176.75,33.7,0.0,3.5,18,5,0,0.0393,0.0102,INSUFFICIENT_FUNDS
T1017410,26264,8201,UPI,488.0,ECOM,0,AXIS,AXIS,PUBLIC,IOS,16,11,0,JIO,3G,225,1.08,-80,208.3,1,0,0,590,24730.99,428.17,31.6,7.4,15.56,7,2,0,0.0216,0.0709,INSUFFICIENT_FUNDS
T1017411,23609,5213,UPI,372.89,RETAIL,0,HDFC,PNB,PUBLIC,ANDROID,12,13,0,AIRTEL,4G,20,1.99,-87,182.94,4,1,0,217,45132.06,663.8,35.9,26.0,1.27,10,0,0,0.0337,0.1554,BANK_SERVER_DOWN
T1017412,56077,7454,UPI,83.58,FUEL,0,SBI,SBI,PRIVATE,WEB,0,10,0,JIO,4G,249,1.54,-86,248.03,3,3,0,1283,37291.2,0.0,73.9,22.3,2.55,0,0,1,0.0804,0.0198,INSUFFICIENT_FUNDS
